neighborhood,neighborhood latitude,neighborhood longitude,venue id,venue,venue latitude,venue longitude,venue distance,venue category
Kreuzberg,52.4976443,13.411914,4b18254bf964a520b7cd23e3,Il Casolare,52.494947,13.415462,384,Italian Restaurant
Kreuzberg,52.4976443,13.411914,4bc99fec3740b71348fa5e65,Goldmarie,52.49467677113297,13.41556191444397,412,Café
Kreuzberg,52.4976443,13.411914,5397f923498e9758d6b21e49,Koyote,52.495678,13.415524,328,Café
Kreuzberg,52.4976443,13.411914,4ce662fe678aa09319d2dbea,Kreuzberger Weltlaterne,52.49695561938602,13.417493424194506,385,Greek Restaurant
Kreuzberg,52.4976443,13.411914,540fed9c498e751683adb151,Nano Kaffee,52.50083112028404,13.417041244390662,496,Coffee Shop
Kreuzberg,52.4976443,13.411914,58c290d3d772f94d5d1db7e7,Kimchi Planet,52.497838,13.41346,106,Korean Restaurant
Kreuzberg,52.4976443,13.411914,4adcda83f964a520c94821e3,van Loon Restaurantschiff,52.49582143246863,13.4070826800045,385,German Restaurant
Kreuzberg,52.4976443,13.411914,4b7ed423f964a520890230e3,Babylon,52.50064513495082,13.417128187942264,486,Indie Movie Theater
Kreuzberg,52.4976443,13.411914,4c262f37f1272d7f150b86c5,Taka Fish House,52.49992973763225,13.418096121513056,490,Seafood Restaurant
Kreuzberg,52.4976443,13.411914,55f7e40b498ee90313fc2a49,Burgermeister,52.499464,13.418647,499,Burger Joint
Kreuzberg,52.4976443,13.411914,553158df498ed9e3d641a49b,ORA,52.501403,13.415892,497,Café
Kreuzberg,52.4976443,13.411914,4da9a5765da3ba8a477633b3,Planufer Strand,52.49450583365205,13.411336742423844,351,Beach
Kreuzberg,52.4976443,13.411914,4ea1dcf177c8d0ce5db23461,ottorink Weinbar,52.500929202997845,13.416914821894782,498,Wine Bar
Kreuzberg,52.4976443,13.411914,4b30c3bff964a52072fb24e3,Lasan,52.49984230321145,13.418157674683414,488,Kurdish Restaurant
Kreuzberg,52.4976443,13.411914,4c8929c9ed0aa1431f76aff3,A.HORN,52.495714,13.4052721,498,Café
Kreuzberg,52.4976443,13.411914,4bb363a7eb3e9521ce09cb0a,Schneidersladen,52.499243631116194,13.418799493592871,499,Music Store
Kreuzberg,52.4976443,13.411914,4adcda79f964a520924621e3,Möbel-Olfe,52.5001155186317,13.417517185358198,468,Bar
Kreuzberg,52.4976443,13.411914,4c55c3bf479fc9288c8c6a95,Langano,52.49668429344324,13.418557674212384,462,Ethiopian Restaurant
Kreuzberg,52.4976443,13.411914,4d554c04cff7721e9c09a8f5,Fräulein Wild,52.50075129781144,13.417138492964684,494,Café
Kreuzberg,52.4976443,13.411914,4bd9e83ec79cc928a4927ce9,Tadim,52.49974,13.41771,456,Turkish Restaurant
Kreuzberg,52.4976443,13.411914,537fa0af498efeb5b3c5ac6f,Kremanski,52.500008111906816,13.417953561576386,486,Café
Kreuzberg,52.4976443,13.411914,4cd053fa3e63721e307b9dcc,Künstlerhaus Bethanien,52.49714806895603,13.419166704464853,494,Art Gallery
Kreuzberg,52.4976443,13.411914,4ae375f2f964a520659521e3,Paloma Bar,52.499179967335856,13.41874623697873,493,Bar
Kreuzberg,52.4976443,13.411914,4bab6728f964a520a7a63ae3,Leylak,52.49819297213971,13.41875748150496,467,Bakery
Kreuzberg,52.4976443,13.411914,53c14b63498ed00b79a431d7,Gelateria Tosoni,52.495566228544334,13.417752675894985,458,Ice Cream Shop
Kreuzberg,52.4976443,13.411914,4ed6214bb8f7304633529344,Sala7,52.49378150814359,13.413695096969604,446,Italian Restaurant
Kreuzberg,52.4976443,13.411914,50684fc6e4b08b705a5dee84,B-swingt,52.50180944600324,13.411082364671932,467,Dance Studio
Kreuzberg,52.4976443,13.411914,4f2dadf3e4b059914f549509,Exil,52.50031847911301,13.41749133766096,481,Hookah Bar
Kreuzberg,52.4976443,13.411914,4c0a6e557e3fc928b387f382,Sommerbad Kreuzberg | Prinzenbad,52.49817900304599,13.406295992253497,385,Pool
Kreuzberg,52.4976443,13.411914,53e75cec498ed3877e5ac367,TZOM,52.49361275394741,13.412532235726932,450,African Restaurant
Kreuzberg,52.4976443,13.411914,4bf159696eccc9b6fd819f0f,Spielplatz Grimmstraße,52.49379670249364,13.414379251646649,459,Playground
Kreuzberg,52.4976443,13.411914,53b44d7e498e211bf83621b1,terracruda,52.49492608620635,13.414641908062713,354,Italian Restaurant
Kreuzberg,52.4976443,13.411914,4bb51a93f562ef3b1f7e2e97,ÏMA Design Village,52.50202852864877,13.4111661803341,490,Event Space
Kreuzberg,52.4976443,13.411914,57099ce7498ebe45ccef0164,MIRIKA,52.49999266651727,13.407587532743982,392,Gastropub
Kreuzberg,52.4976443,13.411914,5864ff9a9526bc1971e0ced5,Harun's Kebab,52.498582,13.406681,369,Kebab Restaurant
Kreuzberg,52.4976443,13.411914,4bc378f3b492d13a1acda860,Isabel,52.49460095203817,13.415509533803004,417,Ice Cream Shop
Kreuzberg,52.4976443,13.411914,4b883bdff964a5205ee931e3,Freudenzimmer,52.501792165418486,13.411753982471163,461,Nightclub
Kreuzberg,52.4976443,13.411914,4af4da5ef964a520f0f621e3,Aral,52.50187584,13.409716,494,Gas Station
Kreuzberg,52.4976443,13.411914,4dd83e912271c5d36d50a7f2,Backyard,52.49814997547229,13.404746062897209,489,Nightclub
Kreuzberg,52.4976443,13.411914,4f71628ce4b03b7fbaba7ff1,Café Morgenstern,52.497423678685834,13.416444417279765,308,Café
Kreuzberg,52.4976443,13.411914,51596363e4b0e3e0b68377d3,milchmädchen cafe,52.494796,13.415575,402,Coffee Shop
Kreuzberg,52.4976443,13.411914,4e625180922e6a5aaa8c9f80,Netto Marken-Discount,52.498694,13.4058954,424,Supermarket
Kreuzberg,52.4976443,13.411914,4b49d3adf964a520367426e3,U Prinzenstraße,52.49838971334789,13.406156625905817,398,Metro Station
Kreuzberg,52.4976443,13.411914,4ee072b28b81e335ec9d800c,Backshop,52.498318003976166,13.406045369776054,404,Bakery
Kreuzberg,52.4976443,13.411914,4fb0c3ffe4b0861ead6510bd,NORMA,52.498858632729124,13.414016703787325,196,Supermarket
Kreuzberg,52.4976443,13.411914,4e625180922e6a5aaa8c9f80,Netto Marken-Discount,52.498694,13.4058954,424,Supermarket
Kreuzberg,52.4976443,13.411914,54f5de49498e6a079e008e65,Istanbul Supermarkt,52.4992287682454,13.417386864585147,410,Supermarket
Kreuzberg,52.4976443,13.411914,4e9c4d8e5c5ce9b983a19c29,Mohren Apotheke,52.49448279901637,13.41349598870319,367,Pharmacy
Kreuzberg,52.4976443,13.411914,4ec245369911a2ec5d0c7d39,Apotheke am Kottbusser Tor,52.499416,13.41784,447,Pharmacy
Kreuzberg,52.4976443,13.411914,519b1ac9498e730eb2cb1448,Prinzen Apotheke,52.501465270461445,13.408264552783745,492,Pharmacy
Kreuzberg,52.4976443,13.411914,4b49d3adf964a520367426e3,U Prinzenstraße,52.49838971334789,13.406156625905817,398,Metro Station
Kreuzberg,52.4976443,13.411914,4adcda7ef964a520b74721e3,U Kottbusser Tor,52.498993420159756,13.418355243124143,461,Metro Station
Prenzlauer Berg,52.5398466,13.4285652,56693c69498eaa5ce9d9038f,denn’s Biomarkt,52.53899327070821,13.425192803024242,247,Organic Grocery
Prenzlauer Berg,52.5398466,13.4285652,57212d4a498ef736dde75099,Birra - Italian Craft Beer,52.53862401663207,13.423833782819282,348,Beer Bar
Prenzlauer Berg,52.5398466,13.4285652,4adcda7df964a520914721e3,Zeiss-Großplanetarium,52.542954,13.428055,347,Planetarium
Prenzlauer Berg,52.5398466,13.4285652,4c1dc3cb63750f471ad7b867,Einstern Coffee Bar,52.53962429766169,13.424449930469796,279,Café
Prenzlauer Berg,52.5398466,13.4285652,4f85abf310812d9ad28b5a03,La Kritzeria,52.54191870395446,13.42452689933416,357,Candy Store
Prenzlauer Berg,52.5398466,13.4285652,508afe06e4b032cef1b7e2a9,Atopia,52.541599149172995,13.425483087362789,285,Bar
Prenzlauer Berg,52.5398466,13.4285652,4f2beffce4b0167576f86f97,Park hinter dem Planetarium,52.54266796907242,13.429155349731445,316,Park
Prenzlauer Berg,52.5398466,13.4285652,52570f7311d27f925e6b81a2,Monterey Bar,52.53963049460394,13.422444462776184,415,Beer Bar
Prenzlauer Berg,52.5398466,13.4285652,5aac0eb8a9e40232ce2784b6,Grand Tang Xi Yu,52.53773781433857,13.423279188568847,428,Chinese Restaurant
Prenzlauer Berg,52.5398466,13.4285652,4c4acd81712ac9286e19fb6b,Der Andere Spieleladen,52.54003671436465,13.424460589186515,278,Toy / Game Store
Prenzlauer Berg,52.5398466,13.4285652,5a993d20772fbc4393a81e43,Brammibal's Donuts,52.539404504281194,13.42298043479712,381,Donut Shop
Prenzlauer Berg,52.5398466,13.4285652,4b01c059f964a520244522e3,Zweistrom,52.5393128298324,13.421396575082154,488,Falafel Restaurant
Prenzlauer Berg,52.5398466,13.4285652,51812690498e32aa5dd32c9d,Gelati,52.53874743101089,13.422282861123751,442,Ice Cream Shop
Prenzlauer Berg,52.5398466,13.4285652,52c4840d11d221d9ea8d6277,Trattoria Zoe,52.541842,13.423225,424,Trattoria/Osteria
Prenzlauer Berg,52.5398466,13.4285652,4ea327d97ee52a35dd3666f7,ImmerTreu,52.53644337075163,13.42513315895337,444,Cocktail Bar
Prenzlauer Berg,52.5398466,13.4285652,57628b2d498eff2dcb40feb8,Gobento,52.542064406022824,13.424171805381775,386,Japanese Restaurant
Prenzlauer Berg,52.5398466,13.4285652,596227ec625a6632c606caef,Cookies & Co.,52.540323,13.422044,444,Café
Prenzlauer Berg,52.5398466,13.4285652,575174f7498ef99e3c3913c0,Mo's Coffee,52.543444432574134,13.425362706184387,455,Café
Prenzlauer Berg,52.5398466,13.4285652,4adcda8bf964a520d74921e3,Theater unterm Dach,52.53746074130734,13.4307861328125,305,Indie Theater
Prenzlauer Berg,52.5398466,13.4285652,58ad912613af1c1875ff3b28,Bricole - Bar Hors d'œuvre,52.540971446408086,13.422471284866333,431,French Restaurant
Prenzlauer Berg,52.5398466,13.4285652,5a748b9a6fd6265d55599347,Chili & Paprika,52.53631180359912,13.43246073571716,473,Gourmet Shop
Prenzlauer Berg,52.5398466,13.4285652,4b77028af964a52030742ee3,Si An,52.53820955063968,13.42193296879123,484,Vietnamese Restaurant
Prenzlauer Berg,52.5398466,13.4285652,4adcda73f964a520554521e3,Cocktail Bar X,52.54158810155329,13.421900505301739,491,Cocktail Bar
Prenzlauer Berg,52.5398466,13.4285652,518667b5498e8e931c3c1394,Goldschmied Schmuck Schmiede,52.54172420112961,13.422179776562032,480,Jewelry Store
Prenzlauer Berg,52.5398466,13.4285652,51169f4ce4b0030c4a3b14b9,Myaki Sushi Lounge,52.54136515007826,13.423494605023478,382,Sushi Restaurant
Prenzlauer Berg,52.5398466,13.4285652,4f40e6a9e4b0d395c7c75c4d,BIO COMPANY,52.54405800456647,13.426940233644006,481,Organic Grocery
Prenzlauer Berg,52.5398466,13.4285652,5975e1f2ff030653f78e66ce,kreuz+kümmel,52.535423,13.427735,495,Bistro
Prenzlauer Berg,52.5398466,13.4285652,53ee68af498e3f089cc4eee9,Restaurant Breslau,52.53731677996017,13.422816943466138,480,Polish Restaurant
Prenzlauer Berg,52.5398466,13.4285652,4d50e6459ffc236ac6c51da7,La Baguette,52.541666237805934,13.422180256357027,477,Bakery
Prenzlauer Berg,52.5398466,13.4285652,4c21ebce9a67a593af95db87,Ernst-Thälmann-Park,52.538648409027026,13.43329668045044,347,Park
Prenzlauer Berg,52.5398466,13.4285652,54fd80f5498eeef60dba88a8,Nachtigall Imbiss,52.53871645555006,13.424001218313775,333,Falafel Restaurant
Prenzlauer Berg,52.5398466,13.4285652,4b024b99f964a520514822e3,H Winsstraße,52.53752481404931,13.428822475998818,259,Tram Station
Prenzlauer Berg,52.5398466,13.4285652,4b83c7ecf964a520361031e3,Schnitzelkönig,52.53690797338464,13.434021766926325,493,German Restaurant
Prenzlauer Berg,52.5398466,13.4285652,4bb0e473f964a52070673ce3,Schwimmhalle Ernst-Thälmann-Park,52.540718474457606,13.433609453899674,355,Water Park
Prenzlauer Berg,52.5398466,13.4285652,4c21ec3211de20a1fef783ce,Ernst-Thälmann-Denkmal,52.53577625585041,13.42983447768019,461,Outdoor Sculpture
Prenzlauer Berg,52.5398466,13.4285652,4b1191ebf964a5208b7f23e3,Girasol,52.54149,13.423233,404,Mexican Restaurant
Prenzlauer Berg,52.5398466,13.4285652,4adcda8df964a520654a21e3,WABE,52.53783788360987,13.431056371485075,280,Concert Hall
Prenzlauer Berg,52.5398466,13.4285652,52d6c316498e69c927b71572,Lieschen Müller,52.535429692645245,13.428133507110116,492,Café
Prenzlauer Berg,52.5398466,13.4285652,4eb5587f9a52ad1e3ee49e1c,Saigon new,52.538796033213906,13.424032455789888,328,Vietnamese Restaurant
Prenzlauer Berg,52.5398466,13.4285652,4d8e6981cb9b224b36408441,Flax,52.5359544400834,13.431170550616121,467,Karaoke Bar
Prenzlauer Berg,52.5398466,13.4285652,4adcda75f964a520904521e3,Übereck,52.537038545332365,13.423426764347584,467,Pub
Prenzlauer Berg,52.5398466,13.4285652,4de10c65ae605835c4622b88,Kopierladen,52.53749333341762,13.428706557058549,262,Paper / Office Supplies Store
Prenzlauer Berg,52.5398466,13.4285652,4e2526aed22df6f888770a1d,Zucca Coffeebar,52.54321672269851,13.426361356335406,403,Café
Prenzlauer Berg,52.5398466,13.4285652,4e6ca34d1495f349259e0385,Café Laelia,52.53682368873121,13.433757073508055,486,Café
Prenzlauer Berg,52.5398466,13.4285652,4e6bcf5ad22d0e4cf6a272d4,Luxus Bar,52.5387246967594,13.42402595315793,331,Cocktail Bar
Prenzlauer Berg,52.5398466,13.4285652,4b1ce712f964a520540a24e3,Taverna Apollon,52.538959250812475,13.424045906263306,321,Taverna
Prenzlauer Berg,52.5398466,13.4285652,4bb7686b2ea19521f1dfac2f,Melis Coffee,52.5378020376754,13.423495179803536,411,Coffee Shop
Prenzlauer Berg,52.5398466,13.4285652,4e6f2501483bd41a3da21048,Wiener Feinbäckerei Heberer,52.541956742552614,13.425378799438477,318,Bakery
Prenzlauer Berg,52.5398466,13.4285652,4f24152ae4b0c41c5236925f,Blume 2000,52.54298206093921,13.426155968360547,385,Flower Shop
Prenzlauer Berg,52.5398466,13.4285652,587f2b7965ca01092281e3c2,Traum Bäckererei,52.538914,13.423626,350,Bakery
Prenzlauer Berg,52.5398466,13.4285652,4bfbc382ab180f47be32b4ce,Elisabeth-Apotheke,52.542811517981555,13.425958156585693,374,Pharmacy
Prenzlauer Berg,52.5398466,13.4285652,52888c94498ea9934a0215a0,Ashtanga Studio Berlin,52.53730249729779,13.424831177372281,379,Yoga Studio
Prenzlauer Berg,52.5398466,13.4285652,58bd8b821d21ba1e3b4f73c4,Haarchirurg,52.538402,13.423414,384,Salon / Barbershop
Prenzlauer Berg,52.5398466,13.4285652,4d5fcc2eb6b9a1cdbe4b7351,Bäckerei & Café Nino,52.535656851409826,13.427000333273545,478,Bakery
Prenzlauer Berg,52.5398466,13.4285652,5bc1c65659c423003988aeed,PENNY,52.54368,13.426495,449,Supermarket
Prenzlauer Berg,52.5398466,13.4285652,4e2a9ebb1f6ebe54424a3027,Röseler-Optik,52.5373041233862,13.423383235931396,450,Optical Shop
Prenzlauer Berg,52.5398466,13.4285652,5bc1c65659c423003988aeed,PENNY,52.54368,13.426495,449,Supermarket
Prenzlauer Berg,52.5398466,13.4285652,5a96d1c44ac28a24cea298e4,ES Dampfshop Berlin,52.53738,13.423716,428,Supermarket
Prenzlauer Berg,52.5398466,13.4285652,5720fe7938fa254eec88a663,nahkauf,52.5360674747627,13.432481288909912,497,Supermarket
Prenzlauer Berg,52.5398466,13.4285652,51221e86e4b0a73245800506,Seeger,52.540674995924036,13.43126437451838,204,Pharmacy
Prenzlauer Berg,52.5398466,13.4285652,50210241e4b03bec20469a3e,Wins Apotheke,52.537644361164276,13.427349475484188,258,Pharmacy
Prenzlauer Berg,52.5398466,13.4285652,4bfbc382ab180f47be32b4ce,Elisabeth-Apotheke,52.542811517981555,13.425958156585693,374,Pharmacy
Weißensee,52.5546193,13.4630018,4bf9718f8d30d13abe370218,Park am Weißen See,52.55283512189626,13.461959213912118,210,Park
Weißensee,52.5546193,13.4630018,4b59bc70f964a520529528e3,Strandbad Weißensee,52.55386906975814,13.465636422198884,196,Beach
Weißensee,52.5546193,13.4630018,532c91e3498e7a400d253aad,Parkstern,52.554768822220424,13.45832524762902,316,German Restaurant
Weißensee,52.5546193,13.4630018,5197b717498e8ad73b67b6fd,Bambus am See,52.55067825317383,13.461772918701172,446,Vietnamese Restaurant
Weißensee,52.5546193,13.4630018,4adcda71f964a5200d4521e3,Living Hotel Weißensee,52.554305651638245,13.457305937972706,387,Hotel
Weißensee,52.5546193,13.4630018,4b7fa15cf964a5206c3730e3,H Berliner Allee / Indira-Gandhi-Straße,52.55150565317053,13.464547264988283,362,Tram Station
Weißensee,52.5546193,13.4630018,5a181778e1f0aa75269d2cf7,Amalien-Apotheke,52.555801699999996,13.467676500000001,342,Pharmacy
Blankenburg,52.593211,13.4541825,4b2ce4e2f964a5206fca24e3,Syrtaki,52.59282626707126,13.45481458980235,60,Greek Restaurant
Blankenburg,52.593211,13.4541825,51fd2d0c498ea00976319d34,Kaffee-Haus Madlen,52.593037155451476,13.457036553644249,193,Café
Blankenburg,52.593211,13.4541825,58061e6738fa1af175dd3e01,"Berliner Volksbank eG, SB-Standort",52.59159,13.45296,198,ATM
Blankenburg,52.593211,13.4541825,57152bbd498e5f702af95f7e,Netto Marken-Discount,52.5913145,13.4487868,421,Supermarket
Blankenburg,52.593211,13.4541825,57152bbd498e5f702af95f7e,Netto Marken-Discount,52.5913145,13.4487868,421,Supermarket
Heinersdorf,52.5728248,13.4370149,4dba902bf7b144688ffb733b,1. Berliner Fischmarkt,52.571827307322046,13.431063512722659,417,Fish Market
Heinersdorf,52.5728248,13.4370149,4dad8595f7b1e810c130e49a,Lidl,52.571347138640725,13.4439189825207,495,Supermarket
Heinersdorf,52.5728248,13.4370149,4d6ed51350096a31fdcd2716,Webdesignoffice - Internetagentur,52.57173,13.43757,127,IT Services
Heinersdorf,52.5728248,13.4370149,593fe718f193c0747857f428,Barmenia Versicherung - Manuela Wrobel,52.57254,13.437811,62,Insurance Office
Heinersdorf,52.5728248,13.4370149,4cd7f40da42b236a2cf4fc08,H Heinersdorf,52.57252234125993,13.43708296106446,33,Tram Station
Heinersdorf,52.5728248,13.4370149,4f9ba0a5e4b04f3d08bc9bb8,Khadija Moschee Berlin,52.57262577,13.43075805,423,Business Service
Heinersdorf,52.5728248,13.4370149,4c4acc25c668e21ed80d24f9,NETTO,52.571314,13.430937,444,Supermarket
Heinersdorf,52.5728248,13.4370149,4e6351c3d164ddd5e6254cb9,China Restaurant Yu Garden,52.5697723619622,13.436969053913208,339,Chinese Restaurant
Heinersdorf,52.5728248,13.4370149,4dad8595f7b1e810c130e49a,Lidl,52.571347138640725,13.4439189825207,495,Supermarket
Heinersdorf,52.5728248,13.4370149,4c4acc25c668e21ed80d24f9,NETTO,52.571314,13.430937,444,Supermarket
Karow,52.6150868,13.4862758,4d5626f7a747b60c282b252b,Netto Marken-Discount,52.61623443,13.48659099,129,Supermarket
Karow,52.6150868,13.4862758,53a491d6498e1561464c81e5,Da Ilja,52.616661508072255,13.486421027012014,175,Italian Restaurant
Karow,52.6150868,13.4862758,4be53dfa910020a1b2bfd214,REWE Markt,52.61841975,13.48669371,372,Supermarket
Karow,52.6150868,13.4862758,5716626b498edcd5fff06b18,Zeus,52.617771,13.486922,301,Greek Restaurant
Karow,52.6150868,13.4862758,51f7c187501976b2722226cb,Stiftikus Schreibwaren,52.617666957915965,13.489269018173216,351,Paper / Office Supplies Store
Karow,52.6150868,13.4862758,4d4ea3229a2a6ea8ad71246f,H Bucher Chaussee / Achillesstraße,52.61856950972253,13.487208380662286,392,Bus Stop
Karow,52.6150868,13.4862758,5cdd3719b6eedb002cd60d61,DEVK Versicherung: Angelika Anger,52.619225322036755,13.484234953447753,480,Insurance Office
Karow,52.6150868,13.4862758,4d5626f7a747b60c282b252b,Netto Marken-Discount,52.61623443,13.48659099,129,Supermarket
Karow,52.6150868,13.4862758,51d45505454adc17a7d602d2,NETTO,52.61734126633352,13.486382961273193,251,Supermarket
Karow,52.6150868,13.4862758,4be53dfa910020a1b2bfd214,REWE Markt,52.61841975,13.48669371,372,Supermarket
Karow,52.6150868,13.4862758,51f7c0e3501976b27221829e,Karow-Apotheke,52.61631206500698,13.485589027404785,144,Pharmacy
Pankow,52.59766255,13.436351401882,4fb7be7ae4b0b4f0997e732b,Shell,52.60095662,13.43246682,451,Gas Station
Pankow,52.59766255,13.436351401882,522f77d17e483725a6b071a6,H Rosenthaler Straße,52.59614004773554,13.432846069335938,291,Tram Station
Pankow,52.59766255,13.436351401882,4c9b9496eaa5a143f851d6e4,Thanh Binh,52.59575700079766,13.432728894409669,324,Asian Restaurant
Pankow,52.59766255,13.436351401882,51cb3141498e5dc072907dc7,Buchholz Grillhaus,52.59442211255104,13.432469905024963,446,Turkish Restaurant
Blankenfelde,52.6186272,13.3884468,57626625498e7d43e265e8f9,Selfmade Cake Süßkram-Dealerei,52.61823769999999,13.388296299999979,44,Miscellaneous Shop
Blankenfelde,52.6186272,13.3884468,5ab79b692d2fd9067ef43f32,Café Traktorista,52.617838,13.392783,305,Café
Blankenfelde,52.6186272,13.3884468,4dea3fa745dd3993a885bcea,Steckenpferd Blankenfelde,52.619083343767436,13.39372104546006,360,Café
Blankenfelde,52.6186272,13.3884468,587f4f9f9e35d34962f788e4,KFZ-Werkstatt Lindner,52.61957,13.394907,449,Auto Garage
Buch,52.6366724,13.4999292,4f6e046ee4b07a4bc4f292ac,Künstlerhof,52.636437,13.500674,56,Art Gallery
Buch,52.6366724,13.4999292,503fbd0a7e2752ec471b5521,Rossmann,52.6357078284589,13.493532997906586,445,Drugstore
Buch,52.6366724,13.4999292,563dfce6cd10e0967518de8e,The Perfect Moment - Fotografie,52.63583,13.499490000000037,98,Miscellaneous Shop
Buch,52.6366724,13.4999292,4e14213d1f6e33e71807cbc1,Restaurante Il Castello,52.63506224286465,13.49968491010429,179,Italian Restaurant
Buch,52.6366724,13.4999292,513a3746e4b0f57780ecafc3,SON Asia Spezialitäten,52.63470096085313,13.496104604784177,339,Asian Restaurant
Buch,52.6366724,13.4999292,53f0adce498e9505bd3514c5,Bäckerei Schnell,52.636197191487724,13.493889869933277,411,Bakery
Buch,52.6366724,13.4999292,4c2ed047452620a1b49a1c0f,Kaufland,52.63449323093821,13.495941199557777,362,Supermarket
Buch,52.6366724,13.4999292,5c7f77eb112c6c002c325bfa,Schlosspark-Apotheke,52.6348041,13.4955769,360,Pharmacy
Buch,52.6366724,13.4999292,4ec7b5fb93ad41338d131d62,Ginkgo-Apotheke,52.63439121977426,13.494429588317871,450,Pharmacy
Französisch Buchholz,52.6105131,13.4281104,528b8f70498ec85f24e2bfbf,Rossmann,52.607502489057886,13.429487428614847,347,Drugstore
Französisch Buchholz,52.6105131,13.4281104,4c9ddc57d3c2b60c9c23c5bc,REWE,52.60715039081174,13.42882426716174,377,Supermarket
Französisch Buchholz,52.6105131,13.4281104,4f92e54be4b06ce857e86e38,Fu Duo,52.61299382666504,13.430676425141296,326,Chinese Restaurant
Französisch Buchholz,52.6105131,13.4281104,4d1f273e16cfb60ca32b4f61,Blumen Müller,52.60714247682726,13.428817070988528,378,Flower Shop
Französisch Buchholz,52.6105131,13.4281104,4c9ddc57d3c2b60c9c23c5bc,REWE,52.60715039081174,13.42882426716174,377,Supermarket
Französisch Buchholz,52.6105131,13.4281104,4bb76e5446d4a5931973c7c0,Netto Marken-Discount,52.61042029999999,13.431507,229,Supermarket
Französisch Buchholz,52.6105131,13.4281104,5600163e498eb466f960465d,NETTO,52.6077134,13.4303423,346,Supermarket
Niederschönhausen,52.5858062,13.401397,52f52405498e065ca6b52ca0,Trattoria Pasta degli Angeli,52.586480133914144,13.401996545837422,85,Trattoria/Osteria
Niederschönhausen,52.5858062,13.401397,4cbaf2e586dd9521771aace6,Brosepark,52.585833560959145,13.402536985680186,77,Park
Niederschönhausen,52.5858062,13.401397,4c2243be7e85c92845bcbb21,Arom Di,52.584230787487506,13.402870502985193,201,Thai Restaurant
Niederschönhausen,52.5858062,13.401397,4c42e314d691c9b69ffb8e0a,Cafe Kubitza,52.581686631270166,13.404260564864577,497,Dessert Shop
Niederschönhausen,52.5858062,13.401397,4bbf45f6006dc9b64d44fc3f,ALDI NORD,52.589105555305046,13.401778856209727,368,Supermarket
Niederschönhausen,52.5858062,13.401397,4d3305895c2db60cf770c76c,Ristorante Francavilla,52.58732236234227,13.402107587595419,175,Italian Restaurant
Niederschönhausen,52.5858062,13.401397,509fd47ce4b047ee2990508b,H Heinrich-Böll-Straße,52.587452012135664,13.401775360107422,184,Tram Station
Niederschönhausen,52.5858062,13.401397,508a3abde4b07f1e6235c6a4,Packstation 213,52.58892490769525,13.402007548865745,349,Shipping Store
Niederschönhausen,52.5858062,13.401397,4fa7af74e4b0cfe54e810446,Simply Stich,52.58901074531017,13.402032219027888,359,Hobby Shop
Niederschönhausen,52.5858062,13.401397,4bc1655d4cdfc9b629b59421,Dietzgen-Bäckerei,52.589413977196706,13.401603698730469,401,Bakery
Niederschönhausen,52.5858062,13.401397,5219b2437e4848488ce123f4,H Nordend,52.59017001043102,13.402483059547295,491,Tram Station
Niederschönhausen,52.5858062,13.401397,4bbf45f6006dc9b64d44fc3f,ALDI NORD,52.589105555305046,13.401778856209727,368,Supermarket
Niederschönhausen,52.5858062,13.401397,5af369ac8b98fd002c6befba,PENNY,52.58155,13.40198,475,Supermarket
Niederschönhausen,52.5858062,13.401397,4d0a46597397a090fb8254fd,Nordend Apotheke,52.58919888232418,13.40159296989441,377,Pharmacy
Niederschönhausen,52.5858062,13.401397,4b7c1472f964a520ba7b2fe3,Lavendel Apotheke,52.58224546909332,13.403489,420,Pharmacy
Rosenthal,52.5983189,13.3755194,51ab45e4498e9bb83cae0769,Dittmann's,52.59661364272142,13.374806142839384,195,German Restaurant
Rosenthal,52.5983189,13.3755194,4b969e9cf964a52040d934e3,H Rosenthal Nord,52.59866857464385,13.372689485549927,195,Tram Station
Rosenthal,52.5983189,13.3755194,4b9be692f964a520823336e3,NETTO,52.597260232314355,13.371807890467684,277,Supermarket
Rosenthal,52.5983189,13.3755194,4e4e66e862e14b77e38c8b29,Netto Marken-Discount,52.59557135,13.37532166,306,Supermarket
Rosenthal,52.5983189,13.3755194,4cf8d98c01568cfaec7822e7,A.T.U,52.59761286723702,13.369202613830566,434,Automotive Shop
Rosenthal,52.5983189,13.3755194,4b9be692f964a520823336e3,NETTO,52.597260232314355,13.371807890467684,277,Supermarket
Rosenthal,52.5983189,13.3755194,4e4e66e862e14b77e38c8b29,Netto Marken-Discount,52.59557135,13.37532166,306,Supermarket
Wilhelmsruh,52.5880115,13.3622059,4df0e2f61f6ea135c65cef6d,Mexico Restaurant,52.585137953745416,13.36463212966919,359,Mexican Restaurant
Wilhelmsruh,52.5880115,13.3622059,50603633e4b0fd143d740327,H Hertzstraße / Fontanestraße,52.585346124512505,13.360656195534828,314,Bus Stop
Wilhelmsruh,52.5880115,13.3622059,51adc586498e6089f4b825bf,Bäckerei & Konditorei Ralf Pawlik,52.5870843647759,13.367217853458138,354,Bakery
Wilhelmsruh,52.5880115,13.3622059,4e3ef31681dc6ce0fac91ce3,Asia Bistro HOA,52.58596212639414,13.367059062685195,399,Asian Restaurant
Wilhelmsruh,52.5880115,13.3622059,4df74b5e62e141c907640ece,EDEKA Görse & Meichsner,52.5864878561707,13.367644751658538,405,Supermarket
